,set_num,name,year,theme_id,num_parts
8764,5006666-1,HYPE X LEGO NINJAGO Cityscape Backpack,2021,501,0
8765,5006667-1,HYPE X LEGO NINJAGO Nya Backpack,2021,501,0
8766,5006670-1,At Home STEAM Learning Bundle,2021,507,0
8767,5006673-1,BricQ Motion Prime Science Starter Pack,2021,507,0
8768,5006675-1,Middle School Plus Bundle,2021,507,0
8769,5006741-1,Brick Backpack (Navy),2021,501,0
8770,5006744-1,Ulysses Space Probe,2021,598,236
8771,5006745-1,Carousel,2021,598,136
8772,5006746-1,Swing Ship Ride,2021,598,152
8773,5006771-1,VIDIYO Sticker Sheet,2021,501,2
8774,5006772-1,VIDIYO VIP Welcome Pack,2021,501,2
8775,5006775-1,Brick Backpack (Lilac),2021,501,0
8776,5006786-1,ETDM Concept Art,2021,501,0
8777,5006787-1,Pirate Punk Concept Art,2021,501,0
8778,5006788-1,TROPICON Concept Art,2021,501,0
8779,5006789-1,Robo HIP HOP Concept Art,2021,501,0
8780,5006790-1,K-PAWP Concept Art,2021,501,0
8781,5006791-1,Candy Pop Concept Art,2021,501,0
8782,5006794-1,Signed L.L.A.M.A. Poster,2021,501,0
8783,5006795-1,TROPICON Wardrobe Poster,2021,501,0
8784,5006805-1,100 Ways to Rebuild the World,2020,497,0
8785,5006806-1,City: Build Your Own Adventure: Catch The Crooks,2020,497,70
8786,5006807-1,Cute Ideas,2020,497,35
8787,5006808-1,Disney Princess: Enchanted Treasury,2020,497,4
8788,5006809-1,The LEGO Games Book,2020,497,45
8789,5006811-1,LEGO Minifigure: A Visual History New Edition,2020,497,5
8790,5006814-1,"Winnie the Pooh Sketch: ""Friday""",2021,501,0
8791,5006815-1,"Winnie the Pooh Sketch: ""Paths""",2021,501,0
8792,5006816-1,"Winnie the Pooh Sketch: ""Buddy Boys""",2021,501,0
8793,5006817-1,"Winnie the Pooh Sketch: ""Good Day""",2021,501,0
8794,5006818-1,"Winnie the Pooh Sketch: ""Hello""",2021,501,0
8795,5006823-1,Gear Bots,2020,498,62
8796,5006824-1,Make Your Own Movie,2018,497,36
8797,5006848-1,Shark Suit Guy Key Light,2022,503,0
8798,5006849-1,Disney Princess: Meet Belle,2021,497,0
8799,5006850-1,Disney Princess: Meet Moana,2021,497,0
8800,5006851-1,Super Nature,2021,497,51
8801,5006853-1,Star Wars: Yoda's Galaxy Atlas,2021,497,7
8802,5006854-1,Life Hacks,2021,497,0
8803,5006855-1,Grogu Bag Tag,2021,501,0
8804,5006858-1,Statue of Liberty Bag Tag,2022,501,0
8805,5006860-1,Grogu Key Light,2021,503,0
8806,5006865-1,Creationary Travel Edition,2021,598,0
8807,5006866-1,Storage Brick Multi-Pack 4 Pieces,2022,501,0
8808,5006875-1,Desk Drawer 2 x 2 (Light Bluish Gray),2022,501,0
8809,5006880-1,Harry Potter: Magical Treasury: A Visual Guide to the Wizarding World,2020,497,5
8810,5006881-1,Ninjago: Character Encyclopedia: New Edition,2021,497,5
8811,5006883-1,Halloween Ideas,2020,497,30
8812,5006890-1,Rebuildable Flying Car,2021,598,113
8813,5006911-1,Vintage Camera,2021,598,179
8814,5006955-1,Storage Head L (Silly),2021,501,0
8815,5006956-1,Storage Head L (Winking),2021,501,0
8816,5006974-1,Sorting Box (Blue),2022,501,0
8817,5006976-1,Brick Hip Pack (Navy),2021,501,0
8818,5006978-1,Masters' Book of Secrets,2021,497,0
8819,5007016-1,1950's Retro Tin Sign,2021,598,0
8820,5007023-1,VIP Fleece Blanket,2021,501,0
8821,5007024-1,Anniversary Box,2021,435,9
8822,5007029-1,Luigi Key Chain,2021,503,0
8823,5007030-1,Ice Cube Tray (Blue),2022,501,0
8824,5007043-1,Spider-Man Comic Print,2021,501,0
8825,5007060-1,The Team-Up Bundle,2021,690,0
8826,5007061-1,The Creative Bundle,2021,690,0
8827,5007062-1,The Ultimate Bundle,2021,690,0
8828,5007066-1,Space Stars,2021,501,0
8829,5007068-1,Ice Cream Dreams Puzzle,2020,501,0
8830,5007069-1,Mystery Minifigure Mini Puzzle (Red Edition),2021,501,0
8831,5007070-1,Minifigure Faces Puzzle,2020,501,0
8832,5007071-1,Minifigure Puzzle,2020,501,0
8833,5007072-1,Rainbow Bricks Puzzle,2021,501,0
8834,5007089-1,Vintage-style Octan Cap,2022,501,0
8835,5007090-1,Retro Space Logo Cap,2022,501,0
8836,5007094-1,Kids Silly Face Cap,2022,501,0
8837,5007-1,Basic Motor 4.5V,1987,443,1
8838,5007107-1,Wooden Book Rack (Light Oak),2021,501,0
8839,5007108-1,Wooden Book Rack (Dark Oak),2021,501,0
8840,5007109-1,Wooden Picture Frame (Light Oak),2021,501,0
8841,5007110-1,Wooden Picture Frame (Dark Oak),2021,501,0
8842,5007111-1,Wooden Desk Drawer 2 x 4 (Light Oak),2021,501,0
8843,5007112-1,Wooden Wall Hanger Set (Dark Oak),2021,501,0
8844,5007113-1,Wooden Desk Drawer 2 x 2 (Light Oak),2021,501,0
8845,5007114-1,Wooden Wall Hanger Set (Light Oak),2021,501,0
8846,5007115-1,Wooden Desk Drawer 2 x 2 (Dark Oak),2021,501,0
8847,5007116-1,Wooden Desk Drawer 2 x 4 (Dark Oak),2021,501,0
8848,5007117-1,Belle & Beast Art Print,2021,501,0
8849,5007118-1,Frozen Art Print,2021,501,0
8850,5007119-1,Rapunzel Art Print,2021,501,0
8851,5007136-1,Darth Vader Minifigure Plush,2019,501,0
8852,5007137-1,Stormtrooper Minifigure Plush,2019,501,0
8853,5007138-1,The Mandalorian Bag Tag,2022,501,0
8854,5007155-1,Ninjago Tin Sign,2022,501,0
8855,5007156-1,City Tin Sign,2022,501,0
8856,5007157-1,Friends Tin Sign,2022,501,0
8857,5007158-1,Rebuild The World Tin Sign,2022,501,0
8858,5007172-1,I [Heart] BCN Tote Bag,2021,501,0
8859,5007178-1,Minifigure Notes: 20 Notecards and Envelopes,2021,501,0
8860,5007179-1,Small Parts: The Secret Life of Minifigures,2020,497,0
8861,5007180-1,2022 Wall Calendar,2021,501,0
8862,5007181-1,City Fire Chief Plush Throw,2022,501,0
8863,5007182-1,City Town Map Plush Throw,2022,501,0
8864,5007183-1,City Police Plush Throw,2022,501,0
8865,5007184-1,Butterfly Plush Throw,2022,501,0
8866,5007185-1,Mermaid Plush Throw,2022,501,0
8867,5007203-1,City Pair Game,2022,501,0
8868,5007204-1,Disney Princess Ultimate Celebration Bundle,2021,579,0
8869,5007211-1,Mighty LEGO Mechs,2021,497,0
8870,5007212-1,How to Build LEGO Cars,2021,497,0
8871,5007213-1,How to Build LEGO Houses,2021,497,0
8872,5007215-1,Magical Ideas,2021,497,32
8873,5007219-1,DOTS Felt Stickers,2022,501,0
8874,5007220-1,DOTS Craft Tape,2022,501,0
8875,5007224-1,Note Brick (Yellow),2021,501,0
8876,5007225-1,Disney Princess Mosaic and Artwork,2021,501,0
8877,5007226-1,Stormtrooper Notebook,2022,501,0
8878,5007227-1,Boba Fett Notebook,2022,501,0
8879,5007229-1,Shark Suit Guy Bag Tag,2022,501,0
8880,5007230-1,Silicone NiteLite (All Colors),2022,501,0
8881,5007235-1,Brick 1x2 Backpack (Green),2021,501,0
8882,5007249-1,Brick 1x2 Backpack (Black),2021,501,0
8883,5007253-1,Brick 1x2 Backpack (Bright Red),2021,501,0
8884,5007273-1,Minifigure Lunch Set,2019,501,0
8885,5007274-1,Friends: Girls Rock Lunch Set,2022,501,0
8886,5007275-1,Ninjago Lunch Set,2022,501,0
8887,5007290-1,Darth Vader Key Light,2022,503,0
8888,5007291-1,Stormtrooper Key Light,2022,503,0
8889,5007332-1,The Secrets of LEGO House,2022,497,0
8890,5007337-1,Luigi’s Mansion Madness Bundle,2022,690,0
8891,5007338-1,The Beach Blast Bundle,2022,690,0
8892,5007403-1,Mandalorian Beskar Key Chain,2022,503,0
8893,5007405-1,"Star Wars: The Skywalker Saga Deluxe Edition – Xbox Series X/S, Xbox One",2022,501,0
8894,5007406-1,Star Wars: The Skywalker Saga Deluxe Edition – Nintendo Switch,2022,501,0
8895,5007407-1,Star Wars: The Skywalker Saga Deluxe Edition – PlayStation 5,2022,501,0
8896,5007408-1,Star Wars: The Skywalker Saga Deluxe Edition – PlayStation 4,2022,501,0
8897,5007418-1,Ferrari Daytona SP3: The Sense of Perfection,2022,497,0
8898,5007500-1,Limited Edition Star Wars UCS Print,2022,501,0
8899,5007501-1,Exclusive Star Wars Landspeeder Print,2022,501,0
8900,5008-1,Brick Separator,1990,443,1
8901,5009-1,"Building Plate 16 x 32, Yellow",1990,443,1
8902,50-1,Universal Building Set,1976,469,390
8903,5010-1,"Building Plate 16 x 32, Green",1990,443,1
8904,5010909-1,Creative Animals with Building Plate Bundle,2020,504,0
8905,5011-1,9V Basic Motor,1992,443,1
8906,5012-1,Soccer Player with Goal,2003,462,15
8907,501-3,JUMBO Pull Toy,1966,369,9
8908,5013-1,Basketball,2003,459,25
8909,5014-1,Hockey Players,2003,461,27
8910,5015-1,Skateboard Bill,2003,460,17
8911,5016-1,Basketball Promotional Set,2003,459,17
8912,5017-1,Hockey Promotional Set,2003,461,35
8913,5018-1,Gravity Games Promotional Set,2003,460,17
8914,5021-1,Wagons,1998,443,2
8915,502-2,Pre-School Medium Set,1968,369,8
8916,5022-1,Bricks with Studs,1998,443,4
8917,5023-1,Fences,1998,443,4
8918,5024-1,Duplo Train,1997,443,4
8919,5025-1,Tubes,1999,443,7
8920,5026-1,"Toolo Loader, Hook and Turntable",1997,443,3
8921,5027-1,Start-Stop Rail and Straight Rail,1996,634,3
8922,5028-1,Plate 4 x 4,1996,443,1
8923,5029-1,Family (Caucasian),1996,504,11
8924,5030-1,Signs for Use with Lighting Bricks 9V,1992,443,16
8925,503-1,Basic Building Set,1987,467,39
8926,5031-1,"Propellers, Wheels, Rotor Unit",1987,443,15
8927,503-2,Pre-School Large Set,1968,369,16
8928,5032-1,Jack,1987,443,1
8929,5033-1,1x4 Lighting Brick and 4 Colour Globes,1987,443,5
8930,5034-1,1x2 Lighting Brick and 4 Colour Globes,1987,443,5
8931,5035-1,"Town Siren, 2 x 2",1987,443,1
8932,5036-1,"Space Siren, 2 x 2",1987,443,1
8933,5037-1,Current Carrying Plates,1988,443,9
8934,5038-1,9V Battery Box,1988,443,1
8935,5039-1,Monorail Stop / Reverse Switch,1987,443,3
8936,5040-1,Monorail 9V Motor,1988,443,1
8937,504-1,Basic Building Set,1985,467,41
8938,5041-1,Wire for 9V (9cm),1988,453,1
8939,5042-1,"Space Light and Radar Plates, Disks, Cones",1991,443,50
8940,5043-1,"Mini Antennas, Control Sticks and Antennas",1991,443,26
8941,5043101-1,Bandmates Bundle,2021,713,0
8942,5043102-1,The Ultimate Boombox Bundle,2021,713,0
8943,5043103-1,Punk Pirate Bundle,2021,713,0
8944,5043104-1,Candy and Robo Bundle,2021,713,0
8945,5043105-1,The Dynamic Diva Bundle,2021,713,0
8946,5043106-1,Robo and Bandmates Bundle,2021,713,0
8947,5043107-1,The Ultimate Pop Bundle,2021,713,0
8948,5044-1,"Plateau, Approach for Harbour",1991,443,3
8949,5045-1,"Magnets, Magnet Holders",1991,443,12
8950,5046-1,"Hub, Tire and Wheel Suspension",1991,443,10
8951,5047-1,"Hinges, Couplings, Turntables",1993,443,30
8952,5048-1,Town Accessories,1993,443,36
8953,5049-1,Transparent Windows and Bricks,1993,443,8
8954,5050-1,Plane Accessories,1993,443,27
8955,5051-1,"Windscreens, Seats, Steering Wheel",1993,443,14
8956,5052-1,"Antennas, Control Sticks",1993,443,39
8957,5053-1,"Small Plates with Tool Holders, Disks, Cones",1993,443,76
8958,5054-1,Decorated Elements,1993,443,28
8959,5055-1,Magnets and Magnet Holders,1993,443,12
8960,5056-1,Space Elements,1993,443,37
8961,5057-1,Space Accessories,1993,443,27
8962,5057-2,Body Art Set,2005,500,0
8963,5058-1,Pirate Accessories,1993,443,32
8964,5059-1,Castle Equipment,1993,443,34
8965,5060-1,Cannons,1993,443,16
8966,5060222-1,Police Patrol Bundle,2020,61,0
8967,5061-1,"Connector Leads, 75cm and 25cm",1987,456,6
8968,5062-1,Shunting Trip Posts and Signal,1987,456,4
8969,5063-1,Power Supply Rail,1987,456,1
8970,5064-1,Locomotive Wheels,1987,456,8
8971,5065-1,3m Wiring and Two-Way Plug,1987,443,11
8972,5066-1,Magnetic Train Coupler,1987,456,6
8973,5067-1,"Rubber Wheel Rims, Grey",1987,456,8
8974,5068-1,Motor Frame and Coupling,1987,456,5
8975,5069-1,12V Lighting Bricks,1987,443,2
8976,5070-1,"Wheel Sets, Black",1987,456,2
8977,507-1,Basic Building Set,1987,467,60
8978,5071-1,"Wheel Sets, Large, Red",1987,456,2
8979,5072-1,"Wagonplate, 6 x 28 Studs",1987,456,1
8980,5073-1,Light Transmitting Elements for Train Sets,1987,456,7
8981,5074-1,"Bogie Plates, Black",1987,456,2
8982,5075-1,"Battery Tender, Red",1987,456,2
8983,5075546-1,Ultimate Mischief Maker Bundle,2021,689,0
8984,5075547-1,Mega Minion Mayhem Bundle,2021,689,0
8985,5076-1,Plates 2 x 8,1989,443,8
8986,5077-1,Sliding Gates and Rails,1987,443,6
8987,5078-1,Crane Accessories,1993,443,15
8988,5079-1,Change-Over Unit,1989,456,1
8989,50799-1,Knights' Kingdom Adventure Box,2005,198,1
8990,5080-1,Remote Control for Switch,1989,456,1
8991,508-1,Basic Building Set,1985,467,66
8992,5081-1,Remote Control for Signal,1989,456,1
8993,5082-1,Flash Light Unit,1989,456,1
8994,5083-1,Remote Control for Crossing,1989,456,1
8995,5084-1,12V Light Brick,1989,443,1
8996,5085-1,Power Supply Rail with Socket,1989,456,1
8997,5086-1,12V Motor (old),1993,443,1
8998,5087-1,Toolo Wrench,1996,443,1
8999,5088-1,Long Beams,1995,443,4
9000,5089-1,African Family,1995,504,11
9001,5090-1,Asian Family,1995,504,11
9002,509-1,38 Slimbricks Assorted Sizes,1965,371,38
9003,5091-1,Hispanic Family,1995,504,11
9004,5098-1,Toolo Screwdriver,1992,443,1
9005,5099-1,Pneumatic Valves,1997,453,1
9006,50999-1,Friendship Box,2005,500,1
9007,5100-1,TECHNIC Battery Box,1987,453,1
9008,510-1,Basic Building Set,1985,467,102
9009,5101-1,4.5v TECHNIC Motor,1987,453,1
9010,510-2,Tiles,1965,371,52
9011,5102-1,"Pneumatic Tube, 60 cm and 100 cm",1987,453,2
9012,510-3,Building Set,1969,505,17
9013,5103-1,"Pneumatic Spring Cylinder, 48 mm",1987,453,1
9014,5104-1,"Pneumatic Cylinder, 48 mm",1987,453,1
9015,5105-1,"Pneumatic Cylinder, 64 mm",1987,453,1
9016,5106-1,Two-Way Valve and Non-Return Valve,1987,453,2
9017,5107-1,Pneumatic Pump 2 Cylinder,1991,453,1
9018,5108-1,Pneumatic Piston 2 Cylinder,1989,453,1
9019,5109-1,Pneumatic Tubes and Pieces,1989,453,6
9020,5110-1,Pneumatic Value Pack,1997,453,0
9021,5110-2,"Cross Axles, Nuts",1990,453,26
9022,511-1,Building Set,1969,505,27
9023,5111-1,"9V Motor Wire, 128cm",1990,453,1
9024,5112-1,"Lifting Grabs, Crane Hook",1987,453,3
9025,5113-1,TECHNIC Airscrew,1987,453,1
9026,5114-1,Extra 9 Volt Motor,1991,453,1
9027,5115-1,9V Battery Box,1992,453,1
9028,5116-1,Pneumatic Cylinder 1.25,1997,453,1
9029,5117-1,Compressor Pump,1997,453,7
9030,5118-1,TECHNIC Cables,1995,453,35
9031,5119-1,Micro Motor,1996,453,4
9032,5120-1,Polarity Switch,1993,453,2
9033,512-1,Building Set,1970,505,20
9034,5121-1,Decorated Elements,1994,443,30
9035,5122-1,Pirate Accessories,1994,443,29
9036,5124-1,Wheels and Bearings,1994,443,28
9037,5125-1,Spaceport Accessories,1995,443,36
9038,5126-1,Crane and Digger Accessories,1995,443,18
9039,5127-1,Antennas and Control Sticks,1995,443,37
9040,5128-1,"Transparent Plates, Bricks, Toolholders",1996,443,80
9041,5129-1,Space Accessories,1996,443,25
9042,5130-1,"Windows, Seats, Steering Wheels",1996,443,14
9043,513-1,Building Set,1970,505,31
9044,5131-1,"Hinges, Couplings, Turntables",1996,443,30
9045,5132-1,"Wheels, Bearings and Suspension",1995,443,32
9046,5133-1,Town Accessories,1996,443,47
9047,5134-1,Cannons and Wheels,1995,443,28
9048,5135-1,Castle Accessories,1995,443,34
9049,5136-1,Belville Accessories,1995,443,18
9050,5137-1,Town Accessories,1994,443,44
9051,5138-1,Castle Accessories,1994,443,39
9052,5139-1,Cannons with Wheels,1994,443,28
9053,5140-1,"Bricks, Red",1987,443,62
9054,514-1,Pre-School Building Set,1972,504,25
9055,5141-1,"Bricks, Blue",1987,443,62
9056,5142-1,"Bricks, White",1987,443,62
9057,5143-1,"Bricks, Yellow",1987,443,62
9058,5144-1,"Bricks, Black",1987,443,62
9059,5145-1,"Bricks, Gray",1987,443,62
9060,5146-1,"Plates, Blue",1987,443,42
9061,5147-1,"Plates, Red",1987,443,42
9062,5148-1,Wheels,1987,443,40
9063,5149-1,Doors and Windows,1987,443,38
9064,5150-1,Pirate Elements,1990,443,35
9065,515-1,Basic Building Set,1990,467,115
9066,5151-1,"Roof Bricks, Red, 45 Degrees",1987,443,59
9067,51515-1,Robot Inventor,2020,258,949
9068,51519-1,Round Eraser Set (Lime and Red),2015,501,0
9069,515-2,Building Set,1973,505,31
9070,5152-1,"Roof Bricks, Red, 25 Degrees",1987,443,60
9071,5153-1,Plane Accessories,1991,443,23
9072,5154-1,Decorated Elements,1991,443,26
9073,5155-1,Space Jets and Wings,1991,443,19
9074,5156-1,Transparent Bricks,1991,443,17
9075,5157-1,Town and Space Equipment,1991,443,32
9076,5158-1,"T-Junction, Circle Plates",1990,443,2
9077,5159-1,Straight Runways,1990,443,2
9078,5160-1,Aquazone Accessories,1995,443,21
9079,51608-1,Friends Brick Erasers,2012,501,0
9080,516-1,Bricks and Half Bricks,1975,505,20
9081,5161-1,Inverted Slope Bricks,1987,443,16
9082,5162-1,Fences and Gates,1987,443,10
9083,5163-1,"Turntables, 4 x 4 and 2 x 2",1987,443,8
9084,51639-1,12 Gel Pens,2018,501,0
9085,5164-1,"Hinges, Turntables and Couplings",1991,443,20
9086,5165-1,"Hinges, Couplings and Tilting Bearings",1991,443,32
9087,5166-1,"Lampholders, Plates with Holder",1991,443,18
9088,5167-1,"Hinges, Tilt Bearings",1987,443,16
9089,5168-1,Digger Bucket Assembly,1987,443,4
9090,5169-1,Crane Set Assembly,1987,443,7
9091,517-1,Basic Building Set,1987,467,123
9092,5171-1,Decorated Elements,1987,443,28
9093,517-2,"Bricks, Half Bricks and Arches",1975,505,20
9094,5172-1,Rocket Stages,1987,443,30
9095,5173-1,Space Jet & Wings,1987,443,19
9096,5174-1,Wheels and Bearings,1987,443,28
9097,51750-1,Vacation Batman Luggage Tag,2017,501,0
9098,5175-1,Space Elements,1987,443,26
9099,51757-1,The LEGO Batman Movie: Eraser Set,2017,501,0
9100,51758-1,The LEGO Batman Movie: Eraser Set,2017,501,0
9101,51759-1,The LEGO Batman Movie: 3 Eraser Set,2017,501,0
9102,51760-1,The LEGO Batman Movie: 3 Eraser Set,2017,501,0
9103,5176-1,Transparent Bricks,1987,443,19
9104,5177-1,Town and Space Accessories,1987,443,35
9105,5178-1,Plane Accessories,1987,443,23
9106,5179-1,Hinges and Couplings,1987,443,26
9107,5180-1,"T-Junction, Circle (Airport)",1987,443,2
9108,518-1,2 x 4 Plates (cardboard box version),1962,371,24
9109,5181-1,"Runways, Straight (Airport)",1987,443,2
9110,5182-1,Hinges and Couplings,1989,443,19
9111,5183-1,Hinges and Couplings,1989,443,32
9112,5184-1,Castle Equipment,1989,443,38
9113,5185-1,Dustbins with Lids,1989,443,8
9114,5186-1,Fence,1989,443,10
9115,51864-1,The LEGO Ninjago Movie: 2 Pencils Set,2017,501,2
9116,5187-1,Bricks with Groove and Garage Panels,1989,443,26
9117,51876-1,The LEGO Ninjago Movie: Eraser Set,2017,501,0
9118,518-8,"Bricks, Half Bricks and Trolley",1975,505,17
9119,5188-1,"Seats, Steering Wheels and Windscreens",1989,443,10
9120,51882-1,Lloyd Luggage Tag,2017,501,0
9121,51883-1,Kai Luggage Tag,2017,501,0
9122,51884-1,Sensei Wu Luggage Tag,2017,501,0
9123,51885-1,Nya Luggage Tag,2017,501,0
9124,51886-1,Garmadon Luggage Tag,2017,501,0
9125,51887-1,Jay Luggage Tag,2017,501,0
9126,518-9,2 x 4 Plates (architectural hobby und modelbau version),1962,365,26
9127,5189-1,Ladder (Black and Grey),1989,443,16
9128,5190-1,Seats and Windscreens,1989,443,7
9129,519-1,2 x 3 Plates (cardboard box version),1962,371,30
9130,5191-1,Balloon Tires,1989,443,4
9131,5192-1,Cypress Trees,1989,443,2
9132,5193-1,Sloping Frames,1989,443,6
9133,51932-1,The LEGO Batman Movie: Batman Eraser,2017,501,0
9134,51933-1,The LEGO Batman Movie: The Joker Eraser,2017,501,0
9135,51934-1,The LEGO Batman Movie: Harley Quinn Eraser,2017,501,0
9136,51935-1,The LEGO Batman Movie: Batgirl Eraser,2017,501,0
9137,51936-1,The LEGO Batman Movie: Robin Eraser,2017,501,0
9138,51940-1,The LEGO Batman Movie: Brick Eraser Set,2017,501,0
9139,5194-1,"Hinge Plate, Fork-Lift",1989,443,3
9140,51945-1,The LEGO Ninjago Movie: Lloyd Eraser,2017,501,0
9141,51946-1,The LEGO Ninjago Movie: Kai Eraser,2017,501,0
9142,51947-1,The LEGO Ninjago Movie: Master Wu Eraser,2017,501,0
9143,5195-1,Assorted Arches,1989,443,6
9144,5196-1,"Crane, Crane Hooks and Ladders",1989,443,5
9145,51966-1,The LEGO Ninjago Movie: Eraser Set,2017,501,0
9146,51967-1,The LEGO Batman Movie: Vacation Batman Eraser,2017,501,0
9147,51970-1,The LEGO Ninjago Movie: Nya Eraser,2017,501,0
9148,5197-1,"Lampholders, Plate with Holders",1989,443,24
9149,51973-1,The LEGO Batman Movie: Brick Eraser Set,2017,501,0
9150,51974-1,The LEGO Ninjago Movie: Brick Erasers Set,2017,501,0
9151,519-8,"Bricks, Half Bricks, Arches, Trolley",1975,505,21
9152,5198-1,"Small Plates, Disks and Cones",1989,443,56
9153,519-9,2 x 3 Plates - Black (architectural hobby und modelbau version),1962,365,32
9154,5199-1,Mini Antennas and Stick,1989,443,32
9155,5-2,Velveeta Set No. 5,1967,371,20
9156,5200-1,Signal Masts and Feet,1987,456,8
9157,520-1,2 x 2 Plates (cardboard box version),1962,371,40
9158,5201-1,Angle Pieces,1997,453,20
9159,520-16,Basic Building Set,1985,467,173
9160,520-17,"Bricks, Half Bricks, Two Trolleys",1975,505,21
9161,5202-1,Angle Beams,1997,453,8
9162,5203-1,Silver Wheels,1999,453,4
9163,5204-1,Cyber Slam Accessories,1999,453,11
9164,5205-1,Pulleys and Rubber Belts,1999,453,14
9165,5206-1,Speed Computer,2000,19,19
9166,520-9,2 x 2 Plates (architectural hobby und modelbau version),1962,365,42
9167,5210-1,Elastic Bands,1997,453,1
9168,521-1,1 x 1 and 1 x 2 Plates (cardboard box version),1962,371,80
9169,5211-1,Explore Half Strata Box,2003,505,110
9170,5212-1,Explore Strata,2003,505,140
9171,5213-1,Big Bricks Box,2003,505,140
9172,5215-1,"Bricks Assorted, Green",1999,443,62
9173,5216-1,"Roof Bricks Assorted, Black",1999,443,57
9174,5217-1,Black Plates Assorted,1999,443,42
9175,521-8,All Bricks in All Colors,1975,505,31
9176,5218-1,Pneumatic Pack,2000,19,152
9177,521-9,1 x 1 and 1 x 2 Plates (architectural hobby und modelbau version),1962,365,82
9178,5219-1,Wheel Pack,2000,19,28
9179,5220-1,Styling Pack,2000,19,221
9180,522-1,Police Station,1977,504,25
9181,5221-1,Motor Pack,2000,19,55
9182,5222-1,Chassis Pack,2000,19,137
9183,52228-1,First Order TIE Fighter Bag Tag,2019,501,0
9184,5223-1,Wind-up Motor,2001,19,41
9185,5225-1,9v Motor with gear reduction,1998,453,1
9186,5226-1,Cross Axles,1998,453,18
9187,5227-1,Fiber Optic Cables,2000,453,8
9188,5228-1,Small Beams and Plates,1997,453,26
